Date,Product Name,City,Quantity Sold,Product Price,Revenue,Day of Week,Month,Season
2022-02-25,Ibuprofen,Vellore,103,32.62,3360.02,4,2,Winter
2022-02-25,Cough Syrups,Salem,72,27.39,1971.73,4,2,Winter
2022-02-25,Clarithromycin,Salem,124,58.9,7303.49,4,2,Winter
2022-02-25,Loratadine,Kanchipuram,138,21.58,2978.66,4,2,Winter
2022-02-25,Warfarin,Salem,85,92.95,7900.8,4,2,Winter
2022-02-26,Hydrocodone,Tiruchirappalli,79,65.46,5171.66,5,2,Winter
2022-02-26,Olanzapine,Madurai,84,149.25,12537.1,5,2,Winter
2022-02-26,Olanzapine,Vellore,146,147.07,21472.85,5,2,Winter
2022-02-26,Amoxicillin,Kanchipuram,82,43.08,3532.79,5,2,Winter
2022-02-26,Furosemide,Madurai,111,26.42,2933.12,5,2,Winter
2022-02-27,Paroxetine,Chennai,70,221.17,15481.65,6,2,Winter
2022-02-27,Codeine,Thanjavur,133,52.89,7034.01,6,2,Winter
2022-02-27,Furosemide,Thanjavur,75,27.3,2047.49,6,2,Winter
2022-02-27,Methotrexate,Chennai,119,97.73,11630.09,6,2,Winter
2022-02-27,Cetirizine,Tiruchirappalli,118,15.85,1870.62,6,2,Winter
2022-02-28,Duloxetine,Kanchipuram,109,189.58,20664.05,0,2,Winter
2022-02-28,Losartan,Vellore,113,59.68,6743.8,0,2,Winter
2022-02-28,Clonazepam,Salem,119,54.02,6428.07,0,2,Winter
2022-02-28,Ranitidine,Kanchipuram,128,27.41,3508.52,0,2,Winter
2022-02-28,Prednisolone,Coimbatore,108,94.99,10259.19,0,2,Winter
2022-03-01,Topiramate,Tiruchirappalli,71,110.0,7810.0,1,3,Spring
2022-03-01,Quetiapine,Kanchipuram,89,130.0,11570.0,1,3,Spring
2022-03-01,Duloxetine,Kanchipuram,72,180.0,12960.0,1,3,Spring
2022-03-01,Doxycycline,Chennai,97,80.0,7760.0,1,3,Spring
2022-03-01,Codeine,Coimbatore,63,50.0,3150.0,1,3,Spring
2022-03-02,Quetiapine,Coimbatore,65,130.0,8450.0,2,3,Spring
2022-03-02,Furosemide,Erode,53,25.0,1325.0,2,3,Spring
2022-03-02,Hydrocodone,Erode,72,60.0,4320.0,2,3,Spring
2022-03-02,Quetiapine,Salem,56,130.0,7280.0,2,3,Spring
2022-03-02,Amoxicillin,Chennai,51,40.0,2040.0,2,3,Spring
2022-03-03,Metoprolol,Madurai,78,40.0,3120.0,3,3,Spring
2022-03-03,Antihistamines,Erode,47,40.0,1880.0,3,3,Spring
2022-03-03,Metformin,Tiruchirappalli,55,35.0,1925.0,3,3,Spring
2022-03-03,Vitamins,Erode,90,20.0,1800.0,3,3,Spring
2022-03-03,Vitamins,Chennai,40,20.0,800.0,3,3,Spring
2022-03-04,Clonazepam,Salem,69,50.0,3450.0,4,3,Spring
2022-03-04,Losartan,Madurai,50,55.0,2750.0,4,3,Spring
2022-03-04,Furosemide,Erode,84,25.0,2100.0,4,3,Spring
2022-03-04,Nifedipine,Vellore,76,50.0,3800.0,4,3,Spring
2022-03-04,Lorazepam,Vellore,80,70.0,5600.0,4,3,Spring
2022-03-05,Simvastatin,Madurai,44,60.0,2640.0,5,3,Spring
2022-03-05,Quetiapine,Madurai,46,130.0,5980.0,5,3,Spring
2022-03-05,Gabapentin,Tirunelveli,85,60.0,5100.0,5,3,Spring
2022-03-05,Pregabalin,Thanjavur,79,70.0,5530.0,5,3,Spring
2022-03-05,Codeine,Chennai,70,50.0,3500.0,5,3,Spring
2022-03-06,Lorazepam,Chennai,58,70.0,4060.0,6,3,Spring
2022-03-06,Diphenhydramine,Erode,84,30.0,2520.0,6,3,Spring
2022-03-06,Azithromycin,Thanjavur,41,50.0,2050.0,6,3,Spring
2022-03-06,Duloxetine,Vellore,65,180.0,11700.0,6,3,Spring
2022-03-06,Probiotics,Vellore,50,35.0,1750.0,6,3,Spring
2022-03-07,Alprazolam,Coimbatore,98,70.0,6860.0,0,3,Spring
2022-03-07,Methadone,Erode,56,150.0,8400.0,0,3,Spring
2022-03-07,Cyclobenzaprine,Kanchipuram,53,40.0,2120.0,0,3,Spring
2022-03-07,Risperidone,Kanchipuram,85,120.0,10200.0,0,3,Spring
2022-03-07,Metformin,Kanchipuram,94,35.0,3290.0,0,3,Spring
2022-03-08,Diazepam,Tirunelveli,82,60.0,4920.0,1,3,Spring
2022-03-08,Gabapentin,Thanjavur,59,60.0,3540.0,1,3,Spring
2022-03-08,Cyclobenzaprine,Vellore,100,40.0,4000.0,1,3,Spring
2022-03-08,Pregabalin,Chennai,67,70.0,4690.0,1,3,Spring
2022-03-08,Acetylsalicylic Acid,Chennai,81,25.0,2025.0,1,3,Spring
2022-03-09,Omeprazole,Erode,45,45.0,2025.0,2,3,Spring
2022-03-09,Nifedipine,Erode,90,50.0,4500.0,2,3,Spring
2022-03-09,Cyclobenzaprine,Chennai,40,40.0,1600.0,2,3,Spring
2022-03-09,Warfarin,Thanjavur,47,85.0,3995.0,2,3,Spring
2022-03-09,Furosemide,Tirunelveli,84,25.0,2100.0,2,3,Spring
2022-03-10,Mirtazapine,Vellore,91,230.0,20930.0,3,3,Spring
2022-03-10,Venlafaxine,Chennai,97,190.0,18430.0,3,3,Spring
2022-03-10,Methocarbamol,Tiruchirappalli,57,45.0,2565.0,3,3,Spring
2022-03-10,Prednisolone,Vellore,51,90.0,4590.0,3,3,Spring
2022-03-10,Acetylsalicylic Acid,Tiruchirappalli,53,25.0,1325.0,3,3,Spring
2022-03-11,Bupropion,Salem,65,240.0,15600.0,4,3,Spring
2022-03-11,Diphenhydramine,Coimbatore,95,30.0,2850.0,4,3,Spring
2022-03-11,Carisoprodol,Chennai,100,55.0,5500.0,4,3,Spring
2022-03-11,Oxycodone,Erode,44,75.0,3300.0,4,3,Spring
2022-03-11,Methadone,Thanjavur,67,150.0,10050.0,4,3,Spring
2022-03-12,Cetirizine,Thanjavur,88,15.0,1320.0,5,3,Spring
2022-03-12,Ibuprofen,Salem,59,30.0,1770.0,5,3,Spring
2022-03-12,Pregabalin,Coimbatore,40,70.0,2800.0,5,3,Spring
2022-03-12,Antihistamines,Chennai,62,40.0,2480.0,5,3,Spring
2022-03-12,Sertraline,Kanchipuram,69,200.0,13800.0,5,3,Spring
2022-03-13,Aspirin,Vellore,84,25.0,2100.0,6,3,Spring
2022-03-13,Acetaminophen,Coimbatore,92,20.0,1840.0,6,3,Spring
2022-03-13,Furosemide,Erode,80,25.0,2000.0,6,3,Spring
2022-03-13,Clarithromycin,Erode,66,55.0,3630.0,6,3,Spring
2022-03-13,Sertraline,Salem,96,200.0,19200.0,6,3,Spring
2022-03-14,Antihistamines,Kanchipuram,42,40.0,1680.0,0,3,Spring
2022-03-14,Glibenclamide,Salem,62,45.0,2790.0,0,3,Spring
2022-03-14,Duloxetine,Tirunelveli,88,180.0,15840.0,0,3,Spring
2022-03-14,Alprazolam,Chennai,44,70.0,3080.0,0,3,Spring
2022-03-14,Probiotics,Thanjavur,40,35.0,1400.0,0,3,Spring
2022-03-15,Sodium Valproate,Chennai,72,95.0,6840.0,1,3,Spring
2022-03-15,Diazepam,Salem,44,60.0,2640.0,1,3,Spring
2022-03-15,Prednisolone,Tirunelveli,63,90.0,5670.0,1,3,Spring
2022-03-15,Diazepam,Tirunelveli,72,60.0,4320.0,1,3,Spring
2022-03-15,Methocarbamol,Coimbatore,54,45.0,2430.0,1,3,Spring
2022-03-16,Venlafaxine,Vellore,70,190.0,13300.0,2,3,Spring
2022-03-16,Lorazepam,Kanchipuram,78,70.0,5460.0,2,3,Spring
2022-03-16,Quetiapine,Madurai,40,130.0,5200.0,2,3,Spring
2022-03-16,Olanzapine,Tiruchirappalli,45,140.0,6300.0,2,3,Spring
2022-03-16,Glibenclamide,Tirunelveli,40,45.0,1800.0,2,3,Spring
2022-03-17,Pregabalin,Tirunelveli,45,70.0,3150.0,3,3,Spring
2022-03-17,Fluoxetine,Salem,71,220.0,15620.0,3,3,Spring
2022-03-17,Loratadine,Erode,62,20.0,1240.0,3,3,Spring
2022-03-17,Olanzapine,Thanjavur,43,140.0,6020.0,3,3,Spring
2022-03-17,Clopidogrel,Madurai,62,70.0,4340.0,3,3,Spring
2022-03-18,Codeine,Chennai,46,50.0,2300.0,4,3,Spring
2022-03-18,Methadone,Thanjavur,74,150.0,11100.0,4,3,Spring
2022-03-18,Levothyroxine,Tiruchirappalli,73,100.0,7300.0,4,3,Spring
2022-03-18,Loratadine,Chennai,71,20.0,1420.0,4,3,Spring
2022-03-18,Methocarbamol,Tiruchirappalli,51,45.0,2295.0,4,3,Spring
2022-03-19,Tamsulosin,Coimbatore,57,55.0,3135.0,5,3,Spring
2022-03-19,Cetirizine,Coimbatore,61,15.0,915.0,5,3,Spring
2022-03-19,Carisoprodol,Vellore,72,55.0,3960.0,5,3,Spring
2022-03-19,Alprazolam,Coimbatore,79,70.0,5530.0,5,3,Spring
2022-03-19,Cyclobenzaprine,Madurai,68,40.0,2720.0,5,3,Spring
2022-03-20,Clarithromycin,Kanchipuram,56,55.0,3080.0,6,3,Spring
2022-03-20,Sildenafil,Erode,83,75.0,6225.0,6,3,Spring
2022-03-20,Sodium Valproate,Vellore,50,95.0,4750.0,6,3,Spring
2022-03-20,Glibenclamide,Coimbatore,82,45.0,3690.0,6,3,Spring
2022-03-20,Loratadine,Erode,94,20.0,1880.0,6,3,Spring
2022-03-21,Fluoxetine,Erode,74,220.0,16280.0,0,3,Spring
2022-03-21,Probiotics,Chennai,45,35.0,1575.0,0,3,Spring
2022-03-21,Levothyroxine,Chennai,60,100.0,6000.0,0,3,Spring
2022-03-21,Nifedipine,Erode,63,50.0,3150.0,0,3,Spring
2022-03-21,Cyclobenzaprine,Tiruchirappalli,98,40.0,3920.0,0,3,Spring
2022-03-22,Metoprolol,Thanjavur,68,40.0,2720.0,1,3,Spring
2022-03-22,Cough Syrups,Chennai,99,25.0,2475.0,1,3,Spring
2022-03-22,Paracetamol,Erode,96,20.0,1920.0,1,3,Spring
2022-03-22,Warfarin,Salem,71,85.0,6035.0,1,3,Spring
2022-03-22,Amoxicillin,Tiruchirappalli,79,40.0,3160.0,1,3,Spring
2022-03-23,Cyclobenzaprine,Erode,76,40.0,3040.0,2,3,Spring
2022-03-23,Hydrochlorothiazide,Vellore,44,30.0,1320.0,2,3,Spring
2022-03-23,Methadone,Tirunelveli,57,150.0,8550.0,2,3,Spring
2022-03-23,Hydrochlorothiazide,Tirunelveli,100,30.0,3000.0,2,3,Spring
2022-03-23,Venlafaxine,Madurai,66,190.0,12540.0,2,3,Spring
2022-03-24,Antacids,Salem,63,15.0,945.0,3,3,Spring
2022-03-24,Acetaminophen,Kanchipuram,85,20.0,1700.0,3,3,Spring
2022-03-24,Warfarin,Vellore,82,85.0,6970.0,3,3,Spring
2022-03-24,Doxycycline,Tiruchirappalli,100,80.0,8000.0,3,3,Spring
2022-03-24,Methotrexate,Tiruchirappalli,45,90.0,4050.0,3,3,Spring
2022-03-25,Cough Syrups,Kanchipuram,52,25.0,1300.0,4,3,Spring
2022-03-25,Ezetimibe,Vellore,76,80.0,6080.0,4,3,Spring
2022-03-25,Probiotics,Salem,55,35.0,1925.0,4,3,Spring
2022-03-25,Pregabalin,Kanchipuram,42,70.0,2940.0,4,3,Spring
2022-03-25,Simvastatin,Kanchipuram,67,60.0,4020.0,4,3,Spring
2022-03-26,Antacids,Tiruchirappalli,88,15.0,1320.0,5,3,Spring
2022-03-26,Hydrochlorothiazide,Kanchipuram,63,30.0,1890.0,5,3,Spring
2022-03-26,Prednisolone,Vellore,81,90.0,7290.0,5,3,Spring
2022-03-26,Aspirin,Madurai,40,25.0,1000.0,5,3,Spring
2022-03-26,Alprazolam,Kanchipuram,100,70.0,7000.0,5,3,Spring
2022-03-27,Prednisolone,Madurai,56,90.0,5040.0,6,3,Spring
2022-03-27,Codeine,Salem,47,50.0,2350.0,6,3,Spring
2022-03-27,Azithromycin,Salem,81,50.0,4050.0,6,3,Spring
2022-03-27,Ibuprofen,Salem,48,30.0,1440.0,6,3,Spring
2022-03-27,Carisoprodol,Chennai,99,55.0,5445.0,6,3,Spring
2022-03-28,Bupropion,Coimbatore,97,240.0,23280.0,0,3,Spring
2022-03-28,Quetiapine,Erode,59,130.0,7670.0,0,3,Spring
2022-03-28,Quetiapine,Thanjavur,75,130.0,9750.0,0,3,Spring
2022-03-28,Loratadine,Erode,63,20.0,1260.0,0,3,Spring
2022-03-28,Quetiapine,Vellore,78,130.0,10140.0,0,3,Spring
2022-03-29,Codeine,Chennai,87,50.0,4350.0,1,3,Spring
2022-03-29,Doxycycline,Vellore,97,80.0,7760.0,1,3,Spring
2022-03-29,Propylthiouracil,Salem,62,85.0,5270.0,1,3,Spring
2022-03-29,Metoprolol,Erode,85,40.0,3400.0,1,3,Spring
2022-03-29,Sildenafil,Tirunelveli,57,75.0,4275.0,1,3,Spring
2022-03-30,Oxycodone,Tiruchirappalli,60,75.0,4500.0,2,3,Spring
2022-03-30,Ibuprofen,Madurai,92,30.0,2760.0,2,3,Spring
2022-03-30,Methotrexate,Kanchipuram,45,90.0,4050.0,2,3,Spring
2022-03-30,Loratadine,Madurai,48,20.0,960.0,2,3,Spring
2022-03-30,Warfarin,Chennai,67,85.0,5695.0,2,3,Spring
2022-03-31,Methocarbamol,Madurai,82,45.0,3690.0,3,3,Spring
2022-03-31,Diazepam,Kanchipuram,46,60.0,2760.0,3,3,Spring
2022-03-31,Antacids,Kanchipuram,59,15.0,885.0,3,3,Spring
2022-03-31,Bupropion,Kanchipuram,88,240.0,21120.0,3,3,Spring
2022-03-31,Pregabalin,Salem,41,70.0,2870.0,3,3,Spring
2022-04-01,Tamsulosin,Chennai,99,55.0,5445.0,4,4,Spring
2022-04-01,Propylthiouracil,Tiruchirappalli,54,85.0,4590.0,4,4,Spring
2022-04-01,Sildenafil,Tirunelveli,100,75.0,7500.0,4,4,Spring
2022-04-01,Duloxetine,Salem,64,180.0,11520.0,4,4,Spring
2022-04-01,Ranitidine,Vellore,55,25.0,1375.0,4,4,Spring
2022-04-02,Acetaminophen,Salem,85,20.0,1700.0,5,4,Spring
2022-04-02,Paroxetine,Salem,71,210.0,14910.0,5,4,Spring
2022-04-02,Losartan,Thanjavur,68,55.0,3740.0,5,4,Spring
2022-04-02,Antacids,Madurai,58,15.0,870.0,5,4,Spring
2022-04-02,Carisoprodol,Salem,86,55.0,4730.0,5,4,Spring
2022-04-03,Loratadine,Madurai,87,20.0,1740.0,6,4,Spring
2022-04-03,Gabapentin,Salem,99,60.0,5940.0,6,4,Spring
2022-04-03,Losartan,Coimbatore,40,55.0,2200.0,6,4,Spring
2022-04-03,Hydrocodone,Kanchipuram,70,60.0,4200.0,6,4,Spring
2022-04-03,Alprazolam,Chennai,78,70.0,5460.0,6,4,Spring
2022-04-04,Doxycycline,Thanjavur,80,80.0,6400.0,0,4,Spring
2022-04-04,Aspirin,Coimbatore,82,25.0,2050.0,0,4,Spring
2022-04-04,Clarithromycin,Tirunelveli,72,55.0,3960.0,0,4,Spring
2022-04-04,Sertraline,Tiruchirappalli,50,200.0,10000.0,0,4,Spring
2022-04-04,Clonazepam,Salem,41,50.0,2050.0,0,4,Spring
2022-04-05,Duloxetine,Chennai,84,180.0,15120.0,1,4,Spring
2022-04-05,Omeprazole,Chennai,99,45.0,4455.0,1,4,Spring
2022-04-05,Furosemide,Madurai,95,25.0,2375.0,1,4,Spring
2022-04-05,Ezetimibe,Tiruchirappalli,74,80.0,5920.0,1,4,Spring
2022-04-05,Doxycycline,Chennai,70,80.0,5600.0,1,4,Spring
2022-04-06,Quetiapine,Thanjavur,73,130.0,9490.0,2,4,Spring
2022-04-06,Methotrexate,Vellore,92,90.0,8280.0,2,4,Spring
2022-04-06,Diphenhydramine,Salem,72,30.0,2160.0,2,4,Spring
2022-04-06,Cetirizine,Tiruchirappalli,54,15.0,810.0,2,4,Spring
2022-04-06,Vitamins,Kanchipuram,79,20.0,1580.0,2,4,Spring
2022-04-07,Glibenclamide,Tiruchirappalli,99,45.0,4455.0,3,4,Spring
2022-04-07,Gabapentin,Madurai,47,60.0,2820.0,3,4,Spring
2022-04-07,Paracetamol,Thanjavur,83,20.0,1660.0,3,4,Spring
2022-04-07,Duloxetine,Coimbatore,100,180.0,18000.0,3,4,Spring
2022-04-07,Codeine,Kanchipuram,98,50.0,4900.0,3,4,Spring
2022-04-08,Methadone,Kanchipuram,59,150.0,8850.0,4,4,Spring
2022-04-08,Lorazepam,Thanjavur,43,70.0,3010.0,4,4,Spring
2022-04-08,Cyclobenzaprine,Erode,42,40.0,1680.0,4,4,Spring
2022-04-08,Methadone,Tiruchirappalli,57,150.0,8550.0,4,4,Spring
2022-04-08,Amoxicillin,Vellore,73,40.0,2920.0,4,4,Spring
2022-04-09,Hydrochlorothiazide,Salem,94,30.0,2820.0,5,4,Spring
2022-04-09,Antihistamines,Kanchipuram,51,40.0,2040.0,5,4,Spring
2022-04-09,Sildenafil,Coimbatore,77,75.0,5775.0,5,4,Spring
2022-04-09,Tamsulosin,Tirunelveli,97,55.0,5335.0,5,4,Spring
2022-04-09,Methocarbamol,Vellore,40,45.0,1800.0,5,4,Spring
2022-04-10,Venlafaxine,Vellore,74,190.0,14060.0,6,4,Spring
2022-04-10,Venlafaxine,Coimbatore,45,190.0,8550.0,6,4,Spring
2022-04-10,Aspirin,Kanchipuram,99,25.0,2475.0,6,4,Spring
2022-04-10,Paracetamol,Tirunelveli,84,20.0,1680.0,6,4,Spring
2022-04-10,Topiramate,Thanjavur,86,110.0,9460.0,6,4,Spring
2022-04-11,Clonazepam,Kanchipuram,74,50.0,3700.0,0,4,Spring
2022-04-11,Tamsulosin,Coimbatore,79,55.0,4345.0,0,4,Spring
2022-04-11,Alprazolam,Thanjavur,77,70.0,5390.0,0,4,Spring
2022-04-11,Antacids,Tirunelveli,76,15.0,1140.0,0,4,Spring
2022-04-11,Gabapentin,Chennai,80,60.0,4800.0,0,4,Spring
2022-04-12,Pregabalin,Tirunelveli,59,70.0,4130.0,1,4,Spring
2022-04-12,Ibuprofen,Chennai,78,30.0,2340.0,1,4,Spring
2022-04-12,Azithromycin,Salem,49,50.0,2450.0,1,4,Spring
2022-04-12,Clopidogrel,Tirunelveli,64,70.0,4480.0,1,4,Spring
2022-04-12,Ezetimibe,Salem,47,80.0,3760.0,1,4,Spring
2022-04-13,Pregabalin,Coimbatore,87,70.0,6090.0,2,4,Spring
2022-04-13,Buprenorphine,Vellore,71,160.0,11360.0,2,4,Spring
2022-04-13,Clarithromycin,Chennai,97,55.0,5335.0,2,4,Spring
2022-04-13,Clopidogrel,Thanjavur,65,70.0,4550.0,2,4,Spring
2022-04-13,Hydrocodone,Coimbatore,76,60.0,4560.0,2,4,Spring
2022-04-14,Hydrochlorothiazide,Chennai,42,30.0,1260.0,3,4,Spring
2022-04-14,Tamsulosin,Madurai,93,55.0,5115.0,3,4,Spring
2022-04-14,Fluoxetine,Erode,40,220.0,8800.0,3,4,Spring
2022-04-14,Simvastatin,Vellore,53,60.0,3180.0,3,4,Spring
2022-04-14,Acetaminophen,Tiruchirappalli,50,20.0,1000.0,3,4,Spring
2022-04-15,Fluoxetine,Tiruchirappalli,81,220.0,17820.0,4,4,Spring
2022-04-15,Oxycodone,Madurai,68,75.0,5100.0,4,4,Spring
2022-04-15,Ibuprofen,Thanjavur,56,30.0,1680.0,4,4,Spring
2022-04-15,Clopidogrel,Erode,70,70.0,4900.0,4,4,Spring
2022-04-15,Levothyroxine,Tirunelveli,50,100.0,5000.0,4,4,Spring
2022-04-16,Glibenclamide,Erode,61,45.0,2745.0,5,4,Spring
2022-04-16,Propylthiouracil,Chennai,86,85.0,7310.0,5,4,Spring
2022-04-16,Glibenclamide,Chennai,85,45.0,3825.0,5,4,Spring
2022-04-16,Glibenclamide,Chennai,86,45.0,3870.0,5,4,Spring
2022-04-16,Ezetimibe,Erode,62,80.0,4960.0,5,4,Spring
2022-04-17,Sodium Valproate,Coimbatore,50,95.0,4750.0,6,4,Spring
2022-04-17,Azithromycin,Erode,77,50.0,3850.0,6,4,Spring
2022-04-17,Clonazepam,Vellore,90,50.0,4500.0,6,4,Spring
2022-04-17,Paracetamol,Coimbatore,86,20.0,1720.0,6,4,Spring
2022-04-17,Clopidogrel,Thanjavur,43,70.0,3010.0,6,4,Spring
2022-04-18,Simvastatin,Chennai,93,60.0,5580.0,0,4,Spring
2022-04-18,Propylthiouracil,Vellore,65,85.0,5525.0,0,4,Spring
2022-04-18,Lorazepam,Chennai,68,70.0,4760.0,0,4,Spring
2022-04-18,Quetiapine,Salem,98,130.0,12740.0,0,4,Spring
2022-04-18,Olanzapine,Tiruchirappalli,59,140.0,8260.0,0,4,Spring
2022-04-19,Quetiapine,Tirunelveli,43,130.0,5590.0,1,4,Spring
2022-04-19,Codeine,Salem,69,50.0,3450.0,1,4,Spring
2022-04-19,Levothyroxine,Thanjavur,58,100.0,5800.0,1,4,Spring
2022-04-19,Paroxetine,Thanjavur,64,210.0,13440.0,1,4,Spring
2022-04-19,Losartan,Vellore,49,55.0,2695.0,1,4,Spring
2022-04-20,Amoxicillin,Tirunelveli,65,40.0,2600.0,2,4,Spring
2022-04-20,Sertraline,Erode,74,200.0,14800.0,2,4,Spring
2022-04-20,Simvastatin,Thanjavur,44,60.0,2640.0,2,4,Spring
2022-04-20,Simvastatin,Vellore,87,60.0,5220.0,2,4,Spring
2022-04-20,Vitamins,Coimbatore,55,20.0,1100.0,2,4,Spring
2022-04-21,Azithromycin,Erode,75,50.0,3750.0,3,4,Spring
2022-04-21,Loratadine,Salem,67,20.0,1340.0,3,4,Spring
2022-04-21,Omeprazole,Vellore,42,45.0,1890.0,3,4,Spring
2022-04-21,Ranitidine,Tiruchirappalli,51,25.0,1275.0,3,4,Spring
2022-04-21,Methadone,Vellore,49,150.0,7350.0,3,4,Spring
2022-04-22,Loratadine,Vellore,87,20.0,1740.0,4,4,Spring
2022-04-22,Omeprazole,Coimbatore,68,45.0,3060.0,4,4,Spring
2022-04-22,Furosemide,Tiruchirappalli,41,25.0,1025.0,4,4,Spring
2022-04-22,Vitamins,Thanjavur,41,20.0,820.0,4,4,Spring
2022-04-22,Metoprolol,Kanchipuram,73,40.0,2920.0,4,4,Spring
2022-04-23,Antihistamines,Vellore,86,40.0,3440.0,5,4,Spring
2022-04-23,Sertraline,Thanjavur,94,200.0,18800.0,5,4,Spring
2022-04-23,Carisoprodol,Thanjavur,89,55.0,4895.0,5,4,Spring
2022-04-23,Loratadine,Salem,61,20.0,1220.0,5,4,Spring
2022-04-23,Alprazolam,Coimbatore,73,70.0,5110.0,5,4,Spring
2022-04-24,Codeine,Thanjavur,60,50.0,3000.0,6,4,Spring
2022-04-24,Olanzapine,Tiruchirappalli,51,140.0,7140.0,6,4,Spring
2022-04-24,Clarithromycin,Tirunelveli,55,55.0,3025.0,6,4,Spring
2022-04-24,Olanzapine,Kanchipuram,69,140.0,9660.0,6,4,Spring
2022-04-24,Aspirin,Tirunelveli,63,25.0,1575.0,6,4,Spring
2022-04-25,Clarithromycin,Erode,93,55.0,5115.0,0,4,Spring
2022-04-25,Azithromycin,Chennai,88,50.0,4400.0,0,4,Spring
2022-04-25,Amoxicillin,Kanchipuram,69,40.0,2760.0,0,4,Spring
2022-04-25,Ezetimibe,Vellore,95,80.0,7600.0,0,4,Spring
2022-04-25,Furosemide,Coimbatore,44,25.0,1100.0,0,4,Spring
2022-04-26,Bupropion,Chennai,63,240.0,15120.0,1,4,Spring
2022-04-26,Hydrocodone,Kanchipuram,70,60.0,4200.0,1,4,Spring
2022-04-26,Codeine,Tirunelveli,97,50.0,4850.0,1,4,Spring
2022-04-26,Azithromycin,Thanjavur,92,50.0,4600.0,1,4,Spring
2022-04-26,Ranitidine,Coimbatore,61,25.0,1525.0,1,4,Spring
2022-04-27,Duloxetine,Thanjavur,93,180.0,16740.0,2,4,Spring
2022-04-27,Vitamins,Coimbatore,85,20.0,1700.0,2,4,Spring
2022-04-27,Hydrochlorothiazide,Vellore,55,30.0,1650.0,2,4,Spring
2022-04-27,Methotrexate,Salem,47,90.0,4230.0,2,4,Spring
2022-04-27,Propylthiouracil,Thanjavur,99,85.0,8415.0,2,4,Spring
2022-04-28,Carisoprodol,Kanchipuram,79,55.0,4345.0,3,4,Spring
2022-04-28,Simvastatin,Tirunelveli,99,60.0,5940.0,3,4,Spring
2022-04-28,Cyclobenzaprine,Tirunelveli,97,40.0,3880.0,3,4,Spring
2022-04-28,Risperidone,Erode,53,120.0,6360.0,3,4,Spring
2022-04-28,Aspirin,Chennai,83,25.0,2075.0,3,4,Spring
2022-04-29,Cyclobenzaprine,Madurai,42,40.0,1680.0,4,4,Spring
2022-04-29,Ibuprofen,Salem,46,30.0,1380.0,4,4,Spring
2022-04-29,Diazepam,Tiruchirappalli,79,60.0,4740.0,4,4,Spring
2022-04-29,Pregabalin,Tirunelveli,48,70.0,3360.0,4,4,Spring
2022-04-29,Ibuprofen,Erode,44,30.0,1320.0,4,4,Spring
2022-04-30,Oxycodone,Chennai,77,75.0,5775.0,5,4,Spring
2022-04-30,Lorazepam,Tirunelveli,90,70.0,6300.0,5,4,Spring
2022-04-30,Propylthiouracil,Tirunelveli,77,85.0,6545.0,5,4,Spring
2022-04-30,Codeine,Erode,51,50.0,2550.0,5,4,Spring
2022-04-30,Metformin,Kanchipuram,60,35.0,2100.0,5,4,Spring
2022-05-01,Vitamins,Madurai,79,20.0,1580.0,6,5,Spring
2022-05-01,Codeine,Kanchipuram,42,50.0,2100.0,6,5,Spring
2022-05-01,Loratadine,Salem,54,20.0,1080.0,6,5,Spring
2022-05-01,Pregabalin,Coimbatore,40,70.0,2800.0,6,5,Spring
2022-05-01,Alprazolam,Tiruchirappalli,86,70.0,6020.0,6,5,Spring
2022-05-02,Pregabalin,Tiruchirappalli,47,70.0,3290.0,0,5,Spring
2022-05-02,Acetylsalicylic Acid,Thanjavur,59,25.0,1475.0,0,5,Spring
2022-05-02,Risperidone,Tiruchirappalli,91,120.0,10920.0,0,5,Spring
2022-05-02,Codeine,Thanjavur,50,50.0,2500.0,0,5,Spring
2022-05-02,Tamsulosin,Erode,61,55.0,3355.0,0,5,Spring
2022-05-03,Quetiapine,Thanjavur,70,130.0,9100.0,1,5,Spring
2022-05-03,Omeprazole,Chennai,48,45.0,2160.0,1,5,Spring
2022-05-03,Antacids,Salem,49,15.0,735.0,1,5,Spring
2022-05-03,Cetirizine,Tiruchirappalli,83,15.0,1245.0,1,5,Spring
2022-05-03,Gabapentin,Coimbatore,74,60.0,4440.0,1,5,Spring
2022-05-04,Codeine,Tiruchirappalli,79,50.0,3950.0,2,5,Spring
2022-05-04,Loratadine,Thanjavur,46,20.0,920.0,2,5,Spring
2022-05-04,Prednisolone,Chennai,76,90.0,6840.0,2,5,Spring
2022-05-04,Diphenhydramine,Vellore,69,30.0,2070.0,2,5,Spring
2022-05-04,Alprazolam,Tirunelveli,52,70.0,3640.0,2,5,Spring
2022-05-05,Gabapentin,Tirunelveli,77,60.0,4620.0,3,5,Spring
2022-05-05,Ibuprofen,Madurai,42,30.0,1260.0,3,5,Spring
2022-05-05,Acetylsalicylic Acid,Kanchipuram,57,25.0,1425.0,3,5,Spring
2022-05-05,Quetiapine,Coimbatore,90,130.0,11700.0,3,5,Spring
2022-05-05,Nifedipine,Thanjavur,54,50.0,2700.0,3,5,Spring
2022-05-06,Quetiapine,Salem,62,130.0,8060.0,4,5,Spring
2022-05-06,Simvastatin,Erode,79,60.0,4740.0,4,5,Spring
2022-05-06,Glibenclamide,Madurai,79,45.0,3555.0,4,5,Spring
2022-05-06,Simvastatin,Salem,56,60.0,3360.0,4,5,Spring
